s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
268.7384781, 89663.2488755, 43164.9579451, -5.3647803, 0.0060100, 8.5421304, -0.9000000
269.7758566, 89663.8000339, 43165.8367959, -5.3739533, -0.0189165, 8.4321237, -0.9000000
270.7896908, 89664.3598255, 43166.6820728, -5.4029264, -0.0358537, 8.3232091, -0.9000000
271.7304656, 89664.9091405, 43167.4458203, -5.4446477, -0.0610286, 8.2208524, -0.9000000
272.7346177, 89665.5387153, 43168.2280971, -5.5245072, -0.0999431, 8.1101751, -0.9000000
273.6892517, 89666.2444086, 43168.8709991, -5.6386599, -0.1270030, 8.0035367, -0.9000000
274.6171287, 89667.0171900, 43169.3845794, -5.7632460, -0.1455857, 7.8985075, -0.9000000
275.5890014, 89667.8925816, 43169.8067478, -5.9087475, -0.1701133, 7.7869795, -0.9000000
276.5643957, 89668.8280817, 43170.0828521, -6.0758215, -0.1868164, 7.6734178, 0.6000000
277.5151337, 89669.7736869, 43170.1815103, -6.2444377, -0.1806159, 7.7474012, 0.6000000
278.4409953, 89670.6982660, 43170.1327947, -6.3952966, -0.1629328, 7.8187761, 0.6000000
279.3592965, 89671.6006701, 43169.9626654, -6.5325662, -0.1490403, 7.8889303, 0.6000000
280.2931927, 89672.4851673, 43169.6629544, -6.6636785, -0.1323210, 7.9596417, 0.6000000
281.2814844, 89673.3696685, 43169.2220710, -6.7787213, -0.1084138, 8.0337940, 0.6000000
282.2369003, 89674.1811197, 43168.7177234, -6.8705439, -0.0941393, 8.1048347, 0.6000000
283.2431865, 89674.9913128, 43168.1208993, -6.9611576, -0.0916284, 8.1789907, 0.6000000
284.2565582, 89675.7537719, 43167.4533826, -7.0526436, -0.0899688, 8.2529955, 0.6000000
285.2586738, 89676.4446705, 43166.7275075, -7.1408894, -0.0853633, 8.3255314, 0.6000000
286.2492085, 89677.0581386, 43165.9498084, -7.2228175, -0.0789687, 8.3966133, 0.6000000
287.2476347, 89677.6073475, 43165.1160071, -7.2981965, -0.0764090, 8.4676577, 0.6000000
288.2277576, 89678.0829598, 43164.2590160, -7.3741758, -0.0782276, 8.5368246, 0.6000000
289.2248416, 89678.4998563, 43163.3532711, -7.4528628, -0.0782300, 8.6066181, 0.6000000
290.2274123, 89678.8517989, 43162.4145036, -7.5295641, -0.0779003, 8.6762296, 0.6000000
291.2422863, 89679.1373115, 43161.4406188, -7.6076703, -0.0804557, 8.7461311, 0.6000000
292.2466069, 89679.3471526, 43160.4584646, -7.6886409, -0.0850983, 8.8147600, 0.6000000
293.2130855, 89679.4776652, 43159.5008388, -7.7729982, -0.0890011, 8.8803022, 0.6000000
294.1921406, 89679.5311359, 43158.5232449, -7.8598749, -0.0888281, 8.9462078, 0.6000000
295.1768438, 89679.5029134, 43157.5389462, -7.9445233, -0.0847118, 9.0120074, 0.6000000
296.1216413, 89679.4066827, 43156.5990623, -8.0217772, -0.0831701, 9.0746920, 0.6000000
297.0715184, 89679.2559533, 43155.6612205, -8.1010024, -0.0914655, 9.1372801, 0.6000000
298.0385813, 89679.0257757, 43154.7219500, -8.1937403, -0.1026146, 9.2005632, 0.6000000
298.9953941, 89678.7006404, 43153.8220735, -8.2927466, -0.1072949, 9.2627500, 0.6000000
299.9404513, 89678.2865054, 43152.9725882, -8.3915547, -0.1111916, 9.3237657, 0.6000000
300.9067525, 89677.7727131, 43152.1542023, -8.4964697, -0.1149276, 9.3857428, 0.6000000
301.8593496, 89677.1762815, 43151.4114300, -8.6010258, -0.1139543, 9.4464430, 0.6000000
302.8032014, 89676.5077543, 43150.7451512, -8.7022710, -0.1129094, 9.5062036, 0.6000000
303.7487253, 89675.7690046, 43150.1550120, -8.8040482, -0.1110642, 9.5656958, 0.6000000
304.7023117, 89674.9628856, 43149.6456012, -8.9025416, -0.1053815, 9.6253228, 0.6000000
305.6593542, 89674.1046081, 43149.2221746, -8.9954175, -0.0963106, 9.6847969, 0.6000000
306.6054435, 89673.2197457, 43148.8873560, -9.0782657, -0.0825557, 9.7432334, 0.6000000
307.5745617, 89672.2868396, 43148.6249132, -9.1477286, -0.0671229, 9.8027312, 0.6000000
308.5562613, 89671.3245636, 43148.4305964, -9.2052557, -0.0513893, 9.8626355, 0.6000000
309.5175663, 89670.3729558, 43148.2943989, -9.2464911, -0.0311470, 9.9209448, 0.6000000
310.4869987, 89669.4094592, 43148.1872837, -9.2653122, -0.0096850, 9.9794020, -0.3646152
311.4797377, 89668.4222116, 43148.0830103, -9.2652133, 0.0079329, 9.9430643, -0.9000000
312.4906010, 89667.4185285, 43147.9627407, -9.2491429, 0.0205833, 9.8511408, -0.9000000
313.4781857, 89666.4415276, 43147.8185441, -9.2237655, 0.0274049, 9.7604980, -0.9000000
314.4964532, 89665.4379371, 43147.6462804, -9.1936856, 0.0337564, 9.6661492, -0.9000000
315.5198353, 89664.4342121, 43147.4466626, -9.1553713, 0.0445131, 9.5703894, -0.9000000
316.5284890, 89663.4524969, 43147.2151083, -9.1046710, 0.0615757, 9.4750607, -0.9000000
317.5084414, 89662.5130855, 43146.9361588, -9.0350647, 0.0856271, 9.3815170, -0.9000000
318.4584017, 89661.6293206, 43146.5877563, -8.9417651, 0.1071985, 9.2899372, -0.9000000
319.4564865, 89660.7512559, 43146.1132297, -8.8313612, 0.1172710, 9.1927352, -0.9000000
320.4054954, 89659.9787447, 43145.5620088, -8.7214327, 0.1247503, 9.0993497, -0.9000000
321.3305368, 89659.2930153, 43144.9411410, -8.6036023, 0.1355797, 9.0073909, -0.7312056
322.2609782, 89658.6911028, 43144.2316183, -8.4770115, 0.1378923, 8.9315397, 0.6000000
323.2229163, 89658.1781518, 43143.4178577, -8.3539205, 0.1283986, 8.9959284, 0.6000000
324.1356347, 89657.7856514, 43142.5938442, -8.2455838, 0.1160271, 9.0565992, 0.6000000
325.0991181, 89657.4634658, 43141.6858262, -8.1443966, 0.1040656, 9.1202067, 0.6000000
326.0848010, 89657.2335007, 43140.7273447, -8.0522341, 0.0820171, 9.1848239, 0.6000000
327.0559640, 89657.1056039, 43139.7646402, -7.9902444, 0.0622397, 9.2480476, 0.6000000
328.0326061, 89657.0421323, 43138.7900628, -7.9339594, 0.0577960, 9.3111952, 0.6000000
329.0281212, 89657.0533641, 43137.7946110, -7.8768656, 0.0417023, 9.3751253, 0.6000000
330.0310024, 89657.1118781, 43136.7934383, -7.8499677, 0.0167127, 9.4390906, 0.6000000
331.0215544, 89657.1889182, 43135.8058868, -7.8431936, -0.0045664, 9.5018468, 0.6000000
332.0113786, 89657.2535667, 43134.8181760, -7.8588820, -0.0236820, 9.5641457, 0.6000000
332.9891928, 89657.2781033, 43133.8406697, -7.8895828, -0.0360067, 9.6252927, 0.6000000
333.9739022, 89657.2574051, 43132.8561779, -7.9289836, -0.0450090, 9.6864808, 0.6000000
334.9594601, 89657.1837604, 43131.8733754, -7.9763326, -0.0525689, 9.7473371, 0.6000000
335.9366016, 89657.0551552, 43130.9047339, -8.0286031, -0.0733347, 9.8073009, 0.6000000
336.8942022, 89656.8783006, 43129.9636062, -8.0925237, -0.0307981, 9.8657119, 0.1657627
337.8174237, 89656.6648370, 43129.0654017, -8.1086675, -0.0157448, 9.8812116, -0.9000000
