s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
304.7089199,89679.7109367,43157.5131596,3.0998914,-0.0650325,9.0079940,0.4525124
305.7079655,89679.6475366,43156.5659614,3.0561676,-0.0240404,9.0285879,0.3044500
306.7070111,89679.5454240,43155.6050662,3.0057818,-0.0803645,9.0416964,0.1690276
307.7060568,89679.3623130,43154.6193793,2.9037622,-0.1178335,9.0472721,-0.0008428
308.7051024,89679.0704891,43153.6699246,2.7833714,-0.1173455,9.0416033,-0.1670449
309.7041481,89678.6736944,43152.7693836,2.6702147,-0.1144887,9.0288073,-0.2386960
310.7031937,89678.1531564,43151.8832025,2.5495556,-0.1215353,9.0151902,-0.2212520
311.7022393,89677.5380897,43151.0817366,2.4249117,-0.1205487,9.0042923,-0.1863762
312.7012850,89676.8383455,43150.3688435,2.3066761,-0.1170389,8.9945126,-0.1087281
313.7003306,89676.0566006,43149.7405396,2.1885371,-0.1193671,8.9922205,0.0746555
314.6993763,89675.1958258,43149.2047694,2.0675139,-0.1143088,9.0028010,0.3490664
315.6984219,89674.2795602,43148.7725631,1.9573377,-0.1039864,9.0309189,0.5991825
316.6974675,89673.3475204,43148.4469017,1.8572452,-0.0997883,9.0690488,0.7829268
317.6965132,89672.3649112,43148.2102291,1.7585488,-0.0910104,9.1171189,0.9287063
318.6955588,89671.3649464,43148.0638111,1.6778875,-0.0668991,9.1707844,1.0103357
319.6946045,89670.4041197,43147.9870892,1.6282857,-0.0343857,9.2271664,0.9801798
320.6936501,89669.4418897,43147.9428902,1.6099663,-0.0034586,9.2769486,0.8954120
321.6926957,89668.4550440,43147.9008713,1.6213393,0.0242645,9.3236106,0.8305444
322.6917414,89667.4458395,43147.8348078,1.6521009,0.0296291,9.3659639,0.7808640
323.6907870,89666.4810574,43147.7437247,1.6765042,0.0218152,9.4069098,0.7229462
324.6898326,89665.4652926,43147.6252311,1.6967633,0.0183522,9.4427640,0.6381430
325.6888783,89664.4322339,43147.4845612,1.7159024,0.0233057,9.4744403,0.5394279
326.6879239,89663.4142519,43147.3180854,1.7551408,0.0539593,9.4996641,0.3714991
327.6869696,89662.4385861,43147.1025403,1.8280029,0.0942986,9.5135329,0.1373065
328.6860152,89661.5210921,43146.8076365,1.9445420,0.1453781,9.5140931,-0.0926102
329.6850608,89660.5738653,43146.3513208,2.0933507,0.1365301,9.5038027,-0.2882175
330.6841065,89659.7566822,43145.8067273,2.2220534,0.1252162,9.4837800,-0.4697912
331.6831521,89659.0344715,43145.1858106,2.3426704,0.1449310,9.4542889,-0.5525531
332.6821978,89658.3937638,43144.4592243,2.4981207,0.1627447,9.4253929,-0.5130634
333.6812434,89657.8440916,43143.5952811,2.6433814,0.1160869,9.3999166,-0.4281362
334.6802890,89657.4367780,43142.7444853,2.7448763,0.1033803,9.3799028,-0.3557858
335.6793347,89657.0943990,43141.7878774,2.8520470,0.1100545,9.3620265,-0.2392183
336.6783803,89656.8576601,43140.7721259,2.9766515,0.1257390,9.3543891,-0.0591153
337.6774260,89656.7511396,43139.7700835,3.0905387,0.1008693,9.3557160,0.1033003
338.6764716,89656.7470649,43138.7676435,-3.1020729,0.0804886,9.3654151,0.2474244
339.6755172,89656.8222962,43137.7846617,-3.0310508,0.0632474,9.3820999,0.3815306
340.6745629,89656.9583498,43136.7895193,-2.9873062,0.0220562,9.4060264,0.4657203
341.6736085,89657.1139643,43135.8103920,-2.9883126,-0.0241249,9.4315614,0.4581973
342.6726541,89657.2470388,43134.8233311,-3.0334747,-0.0609424,9.4545678,0.4117831
343.6716998,89657.3235693,43133.8456634,-3.0936548,-0.0620539,9.4750794,0.3865657
344.6707454,89657.3400397,43132.8428774,3.1260480,-0.0647599,9.4953276,0.3825638
345.6697911,89657.2899406,43131.8251683,3.0581124,-0.0673278,9.5153312,0.3609738
346.6688367,89657.1722865,43130.8073045,2.9975462,-0.0518728,9.5332316,0.3090468
347.6678823,89657.0034956,43129.8135982,2.9509217,-0.0411815,9.5477239,0.1803628
348.6669280,89656.8036175,43128.8719252,2.9152365,-0.0331650,9.5521142,0.0419675
